mmedia,emedia,chi,c,temperaturas
0.9992691927083334,-1.99713609375,-12650.273519158363,-32519.67730665207,1.0
0.9990294270833333,-1.9962091145833334,-11640.56851284052,-22592.704129041722,1.036470588235294
0.998735859375,-1.99507390625,-10526.79938218442,-11815.505053394549,1.0729411764705883
0.9983341145833333,-1.9935379166666667,-9335.0763829743,-439.72760369980705,1.1094117647058823
0.9978770052083333,-1.9918022916666667,-7925.767176902758,12054.713663748702,1.1458823529411766
0.9973225260416667,-1.9897182291666666,-6518.786466216567,24186.621143138018,1.1823529411764706
0.9966542708333334,-1.9872215104166666,-4700.164526257966,38931.53194610368,1.2188235294117646
0.9958844791666667,-1.9843476041666666,-2838.228625841194,53924.53088271316,1.255294117647059
0.9949984114583333,-1.98110609375,-800.4665409769517,68633.67502267033,1.291764705882353
0.9939480729166666,-1.9772665625,1541.7741946724263,85059.10737306751,1.3282352941176472
0.9927228385416667,-1.97283484375,4444.781172270405,104195.77266608189,1.3647058823529412
0.9912961979166667,-1.9677747395833334,7761.486309521544,123762.6135672929,1.4011764705882355
0.9897053125,-1.9621702083333334,11555.637507484507,145713.13208801643,1.4376470588235295
0.9878998177083333,-1.95595671875,15885.82256773616,166665.9598774926,1.4741176470588235
0.9859079427083334,-1.9490728125,20272.775581242324,188369.43140628058,1.5105882352941178
0.9835587239583333,-1.9411838020833334,26303.805877332903,214702.97342792782,1.5470588235294118
0.9809328385416667,-1.9325283333333334,33069.80232277561,239684.98836277888,1.5835294117647059
0.9780871875,-1.9231728125,40865.33989869518,269574.7132471032,1.62
0.9746233854166667,-1.9122766145833334,50753.35833723656,301045.1319905453,1.6564705882352944
0.9707440625,-1.90027546875,62767.32196937095,331653.86681432877,1.6929411764705882
0.966683828125,-1.88782890625,74634.56949982919,368987.7809752252,1.7294117647058824
0.961889296875,-1.87365125,91269.4115362828,403647.9171955597,1.7658823529411767
0.956467265625,-1.8581765625,113723.79218806018,448979.77592637116,1.8023529411764707
0.9505406510416666,-1.841606875,137274.30616711776,493983.5641086639,1.8388235294117647
0.9435017447916667,-1.8230291145833333,173789.3131095911,540361.1586141204,1.875294117647059
0.9356283333333333,-1.8027989583333333,213653.24514342824,589804.6290815496,1.911764705882353
0.9265838541666667,-1.7805229166666667,275039.75733894366,645842.822310904,1.948235294117647
0.9159406510416667,-1.7560895833333334,365933.0000413757,728725.2646394769,1.9847058823529413
0.9041690885416667,-1.7299433854166666,454611.35753049,788907.9851431233,2.0211764705882356
0.8898198958333333,-1.7006805729166667,617496.4701675088,872250.0181013976,2.0576470588235294
0.87131453125,-1.6670408854166667,1000840.416738334,989211.3848048021,2.0941176470588236
0.8528441145833333,-1.6330671875,1140602.7255229268,1079687.788828502,2.130588235294118
0.816087109375,-1.5876944270833333,3915620.251284082,1304510.5114457698,2.1670588235294117
0.77854703125,-1.5395680208333333,5054858.775859184,1519175.038567007,2.203529411764706
0.7222157552083334,-1.4858716666666667,9953124.842146518,1782063.886688889,2.24
0.699377109375,-1.4681061979166667,10997427.367238654,1791000.7644582677,2.25
0.6841775520833333,-1.45935546875,12784953.314545127,1817403.6531900493,2.2535353535353537
0.678385078125,-1.4529770833333333,13469947.88167364,1942944.9968998304,2.257070707070707
0.6638561197916667,-1.445005,14382466.474639196,1988706.2161589123,2.2606060606060607
0.6433185677083333,-1.43528359375,17733485.487192772,2048978.8025421535,2.264141414141414
0.662016796875,-1.437156875,13759805.824983118,1881926.2652564612,2.2676767676767677
0.64818015625,-1.4305352604166666,15369896.109621167,1954001.297886933,2.271212121212121
0.6364859635416666,-1.42171671875,16412484.079072371,1987230.7117421022,2.2747474747474747
0.620787421875,-1.4125580208333333,16021521.927608602,1961619.7021120803,2.2782828282828285
0.6198275520833333,-1.4115947916666667,18268926.511181846,2041115.3667719013,2.2818181818181817
0.6053705989583333,-1.398496875,16267442.634944722,1938486.5595545946,2.2853535353535355
0.6070812760416666,-1.4007365104166667,17910310.006031312,2005562.7867507746,2.2888888888888888
0.616475390625,-1.3991175520833334,15520824.413031425,1933707.072389257,2.2924242424242425
0.5730157291666667,-1.3808848958333333,19798331.90414739,1984701.1639182912,2.2959595959595958
0.56335328125,-1.3744275520833333,19911905.28073222,1992919.5525619255,2.2994949494949495
0.5718616145833333,-1.3747078645833333,18799166.45678081,1955584.8437460912,2.303030303030303
0.5343672135416667,-1.3568463541666667,21420753.757039662,2021014.3682451625,2.3065656565656565
0.556063203125,-1.3622303645833334,18115008.825997703,1892071.430688294,2.31010101010101
0.5280959895833334,-1.35133046875,22290639.88514314,1974746.3823423858,2.3136363636363635
0.5251354427083333,-1.3438311458333334,19735379.77589407,1910308.7880958652,2.317171717171717
0.5047423177083333,-1.3361499479166667,21068257.24058142,1908152.344139205,2.320707070707071
0.48997817708333335,-1.3291235416666667,22307072.456988007,1905230.1173270983,2.324242424242424
0.474886875,-1.3199530729166666,21951825.819205623,1893172.1848361448,2.327777777777778
0.5001018489583333,-1.3258648958333332,20717412.842380486,1852748.3566596736,2.3313131313131312
0.46874700520833334,-1.3110482291666667,21298325.67929143,1850668.0255688871,2.334848484848485
0.44398213541666665,-1.2998915104166666,21837569.460628845,1831696.9675366667,2.3383838383838382
0.43138408854166665,-1.2952685416666667,21388384.044747498,1765580.35865697,2.341919191919192
0.44256138020833335,-1.2956391145833333,22598480.881628655,1802622.927963633,2.3454545454545457
0.43324109375,-1.2883140625,21328946.614451725,1759845.8854989216,2.348989898989899
0.40150729166666665,-1.2766971354166667,21347674.079087082,1678568.963627307,2.3525252525252527
0.40703921875,-1.27355515625,20260102.651781198,1620573.4002284158,2.356060606060606
0.39195908854166667,-1.2674180729166666,20121780.451528564,1603720.579369855,2.3595959595959597
0.39843963541666666,-1.2661486979166667,21135878.572012443,1651804.092739532,2.363131313131313
0.3775925,-1.2589878125,20696715.49838997,1570849.8051323178,2.3666666666666667
0.38629541666666667,-1.2553840104166667,19627614.566321306,1546603.2243328702,2.3702020202020204
0.36978765625,-1.2512238541666667,19785568.95567695,1558992.1438886898,2.3737373737373737
0.34154072916666667,-1.2391153125,19237553.11888271,1420863.984127164,2.3772727272727274
0.3353779947916667,-1.2345558333333333,18559435.380876582,1473622.6427168294,2.3808080808080807
0.33774473958333334,-1.234108125,18659372.66313954,1439867.0325754397,2.3843434343434344
0.3308583854166667,-1.2275858333333334,18045509.848626867,1419560.1973501549,2.3878787878787877
0.33343802083333335,-1.2246960416666666,16763464.68314301,1337277.0089468216,2.3914141414141414
0.3306171614583333,-1.2198159375,17274728.01964966,1398170.7072457164,2.394949494949495
0.3194090625,-1.2148839583333333,17297751.51245697,1361031.0946691872,2.3984848484848484
0.3116671875,-1.2108741666666667,16218316.911631666,1284556.1121026182,2.402020202020202
0.299355,-1.2023417708333333,15728126.803529385,1296890.3391953516,2.4055555555555554
0.30821942708333333,-1.2026408854166666,16067726.454088155,1317711.4093477991,2.409090909090909
0.2948959375,-1.19669921875,15670715.277583273,1265628.200402729,2.4126262626262625
0.2913565885416667,-1.1945601041666667,14869870.157929778,1214954.867040489,2.416161616161616
0.2943653385416667,-1.19089109375,15366286.639191512,1254789.7150156987,2.41969696969697
0.2743750260416667,-1.1837740104166667,14301270.200956546,1181727.3001800634,2.423232323232323
0.2773914322916667,-1.1795154166666666,14035338.504128939,1207955.1980721746,2.426767676767677
0.26965645833333335,-1.1766633333333334,13443233.164886283,1174408.6466152407,2.43030303030303
0.246808671875,-1.1681771875,12070257.837727204,1119637.682925995,2.433838383838384
0.25342307291666666,-1.1663671354166667,13119465.255638152,1134900.6546830232,2.4373737373737376
0.25122651041666666,-1.1635224479166666,12304255.248469507,1090661.3307069163,2.440909090909091
0.24601236979166666,-1.15900859375,12084891.71037091,1091598.724150452,2.4444444444444446
0.24528786458333332,-1.1568220833333334,11462445.474109381,1074926.2381270798,2.447979797979798
0.23827963541666666,-1.1519288020833334,11215735.387891587,1050803.2447114456,2.4515151515151516
0.2351246875,-1.14795203125,11015717.708286384,1028029.8585356813,2.455050505050505
0.24171505208333333,-1.1473792708333332,11820457.22864499,1077546.151310872,2.4585858585858587
0.22469364583333334,-1.1397103125,10436909.617141917,1017067.5997825789,2.4621212121212124
0.23210388020833334,-1.1382998958333332,10952192.911993958,1037580.6756261248,2.4656565656565657
0.22453744791666666,-1.1344111979166667,10388908.620652176,1018247.4600483141,2.4691919191919194
0.2209071875,-1.1333045833333333,10169889.808548484,1027503.7099781686,2.4727272727272727
0.20677010416666666,-1.1254538020833333,9316226.473935576,952497.2120338725,2.4762626262626264
0.21742098958333334,-1.1255014583333334,9713436.687897729,975887.8812061978,2.4797979797979797
0.22046247395833332,-1.1237877604166666,9628388.697231479,949029.0562266116,2.4833333333333334
0.21118145833333332,-1.1193338020833334,9600311.413691582,954553.8990599795,2.486868686868687
0.21707020833333332,-1.1179997395833334,10058970.19756858,990861.6289385549,2.4904040404040404
0.19831817708333332,-1.1106668229166667,8724779.379623786,947326.9643990773,2.493939393939394
0.203151953125,-1.1097020833333333,8740669.672613703,931424.2951821178,2.4974747474747474
0.19822231770833335,-1.10457125,8606503.504792202,905562.5894233368,2.501010101010101
0.20139546875,-1.1041986458333333,8676610.55859387,912570.6376452723,2.504545454545455
0.19604333333333332,-1.1012661979166667,8194326.753824547,920692.8071332116,2.508080808080808
0.19347950520833335,-1.0974575,7987126.017922236,901119.3732266868,2.511616161616162
0.194199296875,-1.0952246354166666,8243794.111709933,891958.4672569205,2.515151515151515
0.18902924479166666,-1.09172203125,7724149.593936966,881905.655924653,2.518686868686869
0.18722830729166667,-1.088215,7638673.251741675,895503.7818065545,2.522222222222222
0.17912809895833334,-1.08289203125,6895409.367207432,844368.8313741388,2.525757575757576
0.176233203125,-1.0804125,6822659.4729296975,857417.4760331569,2.5292929292929296
0.18053940104166666,-1.07729609375,6815645.9300724035,848375.997538639,2.532828282828283
0.17513296875,-1.07465359375,6598132.980475353,836800.8733583507,2.5363636363636366
