mmedia,emedia,chi,c,temperaturas
0.9992850260416667,-1.9971947916666666,-12649.669172406197,-32740.619349956512,1.0
0.9990226302083334,-1.9961780208333333,-11603.805951051896,-22247.5149073695,1.036470588235294
0.9987426822916666,-1.9951050520833333,-10637.597815117291,-13064.609627444646,1.0729411764705883
0.9983290104166667,-1.9935202604166666,-9224.357421097297,347.5912715689496,1.1094117647058823
0.99787171875,-1.99178,-7966.08132283056,11761.42497049192,1.1458823529411766
0.9973328385416667,-1.9897613541666668,-6503.4680950878865,24055.306425232935,1.1823529411764706
0.996645078125,-1.9871785416666667,-4645.187009364712,39841.251147510025,1.2188235294117646
0.9959054166666667,-1.9844225,-3048.8573571455845,52066.0953721024,1.255294117647059
0.9950115625,-1.9811276041666666,-884.472195160845,68220.63006600853,1.291764705882353
0.9939654947916666,-1.9773228645833334,1640.165278978111,85522.67634376338,1.3282352941176472
0.992739453125,-1.9728947395833334,4586.519495433774,104810.77654723621,1.3647058823529412
0.9913435677083333,-1.9679485416666667,7984.358302051534,124945.48895734664,1.4011764705882355
0.9898111458333333,-1.96250953125,10885.358205149878,141826.7449977379,1.4376470588235295
0.9880397135416666,-1.95633625,15135.058572890754,163608.95334406008,1.4741176470588235
0.9857681510416667,-1.9486547395833334,21087.467193060387,191942.71665750968,1.5105882352941178
0.98354984375,-1.9411830729166666,25949.0769604585,213111.74683896246,1.5470588235294118
0.980890234375,-1.9324161979166667,33943.35056569034,243705.62250726853,1.5835294117647059
0.9778967708333334,-1.9226146875,40704.87810778029,269169.54287867085,1.62
0.9745825260416666,-1.9122699479166667,51482.538787309415,301616.26459900185,1.6564705882352944
0.9707967447916667,-1.9004652083333333,63764.35248858818,335646.31322612887,1.6929411764705882
0.966576953125,-1.88772546875,76779.27773412799,366292.0323567331,1.7294117647058824
0.9617433333333333,-1.8735266666666666,95832.68046344144,406865.7163217444,1.7658823529411767
0.9564763802083334,-1.85820765625,112590.84799441438,444551.60434235743,1.8023529411764707
0.950221015625,-1.84119953125,145044.9264863631,503216.8908848328,1.8388235294117647
0.943193203125,-1.8223535416666667,175504.15363527523,542435.362238594,1.875294117647059
0.935860078125,-1.8032561979166666,213930.91067019245,587436.75086844,1.911764705882353
0.9268837760416667,-1.7808478125,260278.11003591557,649313.2371615748,1.948235294117647
0.9162935416666667,-1.7565227604166667,345086.7658977439,725609.4192337211,1.9847058823529413
0.9041741927083333,-1.7298313020833334,459899.0428681631,784721.8283521398,2.0211764705882356
0.88977515625,-1.7006384895833333,658315.162121609,880150.7770432336,2.0576470588235294
0.8718488020833334,-1.667676875,949895.7328570291,976372.0203291879,2.0941176470588236
0.850734921875,-1.6304152604166666,1161735.0743055078,1072538.8281224256,2.130588235294118
0.821886796875,-1.5896308333333333,2411530.7179199886,1276837.1174238482,2.1670588235294117
0.7786093489583333,-1.5396626041666666,4482928.024662244,1448753.4986526244,2.203529411764706
0.7132216145833333,-1.4813376041666666,10224011.070870342,1767703.2262681774,2.24
0.7035350260416666,-1.4700069791666666,10502038.42877772,1793934.6739874945,2.25
0.6939833333333333,-1.4622559895833334,11054764.36878339,1807039.3469013243,2.2535353535353537
0.6881341145833333,-1.45785828125,12484478.324141197,1890449.387852169,2.257070707070707
0.6701112239583333,-1.4474820833333333,13808584.494497066,1948146.3383618975,2.2606060606060607
0.6627959895833333,-1.4396230208333334,13480248.308335597,1905887.6136353519,2.264141414141414
0.670756953125,-1.44169890625,12843525.541225547,1882390.6571743176,2.2676767676767677
0.6652263541666666,-1.4354402604166667,12113015.91511162,1839710.024948508,2.271212121212121
0.6279891927083333,-1.4194791145833334,17329733.32982799,2016225.9539022653,2.2747474747474747
0.6286195833333333,-1.4156439583333333,16185146.611504033,1973079.9297580624,2.2782828282828285
0.630871015625,-1.4142914583333333,17141861.876048557,2014536.2481449167,2.2818181818181817
0.6065181510416666,-1.4029124479166666,18289507.382203396,2018273.9656563797,2.2853535353535355
0.6159756510416666,-1.4028452604166666,16075744.566190502,1902228.3407564845,2.2888888888888888
0.585887890625,-1.3884356770833333,19239086.71157559,2040358.896711634,2.2924242424242425
0.5522865364583334,-1.3743058333333333,21296752.214400925,2030326.4468987975,2.2959595959595958
0.5977830208333333,-1.3850125,15777414.470705459,1879304.6157368687,2.2994949494949495
0.5743093229166667,-1.3745036458333333,18789776.711354468,1943202.7580029254,2.303030303030303
0.5400177864583333,-1.3612933333333332,21266274.53229247,1992851.2037830981,2.3065656565656565
0.5202317447916667,-1.3529594270833334,23270223.786585093,2029138.944858882,2.31010101010101
0.5469563541666667,-1.3545427604166667,19588230.108726364,1921611.9837504781,2.3136363636363635
0.5182057291666666,-1.3443092708333333,21446083.475332808,1920954.455298848,2.317171717171717
0.509261875,-1.3377266145833333,21106847.381021958,1917462.9018618416,2.320707070707071
0.4986050260416667,-1.331181875,22008268.478454083,1909075.0922354185,2.324242424242424
0.47927635416666664,-1.32016765625,20667430.874752734,1822032.8355096423,2.327777777777778
0.45582244791666665,-1.3117220833333334,22930460.914410394,1829939.896102809,2.3313131313131312
0.47474958333333334,-1.315615625,21545286.186209705,1882691.9448384286,2.334848484848485
0.4677359375,-1.3069969270833333,19935023.245628547,1798250.67668052,2.3383838383838382
0.42470216145833334,-1.2914091666666667,20255444.690087523,1646270.948539797,2.341919191919192
0.43289973958333333,-1.2931598958333332,22220033.77288709,1730905.5645210363,2.3454545454545457
0.41080127604166666,-1.2823361458333333,21460174.255939916,1738415.5497814447,2.348989898989899
0.4097272135416667,-1.27897609375,21148051.404980253,1690535.0972543326,2.3525252525252527
