mmedia,emedia,chi,c,temperaturas
0.9992766520182291,-1.99716474609375,-1117953.4255142212,-4182292.401824951,1.0
0.9985607177734375,-1.9944022135416666,-1000177.5263826334,-3191841.5353727113,1.0892785714285713
0.9974011393229166,-1.990004296875,-879211.4334403301,-2236283.267721115,1.1785571428571429
0.9956178955078125,-1.98336064453125,-754387.9553546854,-1318637.084790085,1.2678357142857142
0.9930012125651042,-1.9738395833333333,-600103.1072539438,-314622.74429189094,1.3571142857142857
0.989346337890625,-1.9609199055989583,-418346.69016696763,738491.9175721686,1.446392857142857
0.9843205891927084,-1.9437568522135418,-182634.80911461415,1854410.989406122,1.5356714285714284
0.977448681640625,-1.921239111328125,127164.80483898455,3061703.232058471,1.62495
0.9683871988932292,-1.8930369791666666,647303.5370099902,4646528.389701131,1.7142285714285714
0.9562247151692709,-1.8575397298177083,1363927.35139608,6264157.768785333,1.8035071428571428
0.9397169270833333,-1.8131107259114583,2622759.013505876,8199580.645797149,1.892785714285714
0.9170587239583333,-1.7584472819010417,5147851.831408464,10630511.526823107,1.9820642857142856
0.8835483642578125,-1.6884453450520833,10680368.054658035,14016882.141950829,2.0713428571428567
0.8271269287109375,-1.5978666341145833,41279215.03951188,20470673.331227645,2.1606214285714285
0.6972117268880208,-1.4685375162760417,236448284.53597033,30246508.354904655,2.2499
0.7029868326822917,-1.4703649251302082,196840407.98564994,28651836.678801358,2.25
0.6899002522786458,-1.464573193359375,280794419.84408414,29676855.143892925,2.252542372881356
0.6433925455729167,-1.4525341796875,801158423.0653499,35008771.382822715,2.2550847457627117
0.6670955973307292,-1.45190888671875,322851883.78349495,30618050.541489344,2.2576271186440677
0.6109158121744792,-1.4378695638020833,891904139.0523548,38594756.885362975,2.260169491525424
0.625833740234375,-1.43618330078125,535900714.2800796,32903014.07495543,2.26271186440678
0.5992160563151042,-1.4280032552083333,840793040.5445569,37553426.34170877,2.2652542372881355
0.5871191813151042,-1.423784375,992466840.0513463,37124934.64223513,2.2677966101694915
0.5801170817057292,-1.4189073567708332,918787718.4495132,36559746.326525025,2.2703389830508476
0.5843490966796875,-1.4147475260416666,842407873.4910873,37426864.938410275,2.272881355932203
0.5882551432291667,-1.41356064453125,694485157.521025,35702905.499255665,2.2754237288135593
0.5634073974609375,-1.4054475423177084,842933018.7741094,36600370.00120733,2.2779661016949153
0.49938291829427084,-1.3910548828125,1310620995.66664,39688275.097778425,2.2805084745762714
0.57586123046875,-1.4002694010416668,592807625.9009554,32502563.763656754,2.283050847457627
0.5580335530598959,-1.3963710611979168,790042233.0276076,35473606.15692379,2.285593220338983
0.4872154296875,-1.3794294108072918,1162143623.013113,37188978.203836724,2.288135593220339
0.4863493896484375,-1.3758310709635417,1192167731.626881,37490455.886069916,2.2906779661016947
0.5657913655598958,-1.3839343912760416,465113973.68945485,32770887.557950124,2.2932203389830508
0.4833378011067708,-1.3703454752604167,1102888963.3019786,35845786.514209256,2.295762711864407
0.43766636555989585,-1.3573955729166667,1157983693.843174,34283897.2555358,2.298305084745763
0.4249460042317708,-1.3518285319010417,1212780353.9988964,36028630.38608704,2.3008474576271185
0.4099345458984375,-1.3486115397135416,1256211568.5192103,37217111.39205418,2.3033898305084746
0.40894049479166666,-1.3414083821614584,1040948506.6084392,33963456.35529562,2.3059322033898306
0.39255411783854166,-1.3379164876302083,1149810441.8681757,34364571.789743364,2.3084745762711862
0.3899507405598958,-1.333978759765625,1130421515.1651776,33419464.266386215,2.3110169491525423
0.3748056070963542,-1.326915625,937930930.9397737,29637248.33869387,2.3135593220338984
0.376774365234375,-1.3253444986979166,991512088.1580504,30721225.394887857,2.316101694915254
0.32922018229166666,-1.3176236328125,1053984795.9458591,29280864.120837625,2.31864406779661
0.3784502766927083,-1.3198313151041667,927254213.0527071,29763103.612402767,2.321186440677966
0.281000341796875,-1.3032765462239584,992624357.8728925,27421387.674265347,2.323728813559322
0.29680342610677085,-1.3041133951822916,986624682.1517204,26004961.44803032,2.3262711864406778
0.3048244059244792,-1.303539501953125,1123393793.8682604,30644873.957133893,2.328813559322034
0.25483584798177084,-1.2897925130208334,838960445.0037644,25352079.10430047,2.33135593220339
0.29595784505208333,-1.2911568196614582,830866098.5337763,25421359.175651204,2.3338983050847455
0.2855525309244792,-1.2893674479166666,783732679.9604706,25979930.568078563,2.3364406779661016
0.29352993977864583,-1.2864070149739584,864464659.6252757,27123226.410662845,2.3389830508474576
0.280545556640625,-1.2828212727864583,746534828.3270627,24241049.554883283,2.3415254237288137
0.29311241048177084,-1.28326279296875,868841827.2382077,26140080.031452127,2.3440677966101693
0.23704544270833333,-1.2726577962239582,810926661.7447696,24743230.70600988,2.3466101694915253
0.24148444010416667,-1.2678591634114584,728745477.3614396,23919246.576307032,2.3491525423728814
0.237370849609375,-1.2649,726730356.1659355,24748312.59712789,2.351694915254237
0.203162548828125,-1.2578718424479167,608760800.4131669,22139851.245741963,2.354237288135593
0.22866481119791668,-1.2581384440104166,740802498.0809562,24816719.56711182,2.356779661016949
0.216903271484375,-1.2561154134114583,651416178.2198408,22491310.665613305,2.359322033898305
0.19348382161458333,-1.2488015299479167,573472730.2647873,21692509.763492208,2.361864406779661
0.218524169921875,-1.249393212890625,610911117.0298798,21891762.331725728,2.364406779661017
0.20263545735677083,-1.24548720703125,581212722.2971114,21481372.736820288,2.366949152542373
0.20064003092447916,-1.2393475423177083,560732158.2595768,21163932.365949918,2.3694915254237285
0.18672106119791668,-1.2358302408854167,513382939.6240019,20326965.451868165,2.3720338983050846
0.17901564127604166,-1.2341373697916667,493836099.589247,20161659.29996889,2.3745762711864407
0.17706814778645832,-1.230141943359375,474696520.46073365,20738940.97419391,2.3771186440677967
0.16955503743489583,-1.226234912109375,423437370.5822715,19465782.139680415,2.3796610169491523
0.15922312825520835,-1.224545361328125,422269845.6043674,20042891.200678527,2.3822033898305084
0.17867076822916667,-1.2215522135416668,414127222.1755139,19291478.747841172,2.3847457627118644
0.1846835205078125,-1.2203296223958333,491086012.5959977,20566159.831022073,2.38728813559322
0.1880312744140625,-1.217221337890625,473845695.1264851,19791332.973065607,2.389830508474576
0.16590654296875,-1.2117830078125,395703327.03603894,19522690.391410183,2.392372881355932
0.17327564290364583,-1.2109783203125,424700239.5704305,19728679.2487992,2.3949152542372882
0.16232355143229166,-1.207768896484375,381116757.17759776,18199500.739516936,2.397457627118644
0.16294923502604167,-1.2051952799479166,395322305.66342366,18653460.38138072,2.4
0.16696769205729167,-1.2048542805989584,378959637.25759125,18549219.726371415,2.4001
0.09386375325520833,-1.0940158040364583,143336765.5245608,13752915.310847975,2.5143785714285714
0.07189449055989583,-1.008532373046875,75565875.1925367,10941087.020262647,2.628657142857143
0.05741844889322917,-0.938875,46972321.89074038,9374381.480857074,2.7429357142857143
0.04828728841145833,-0.8793120279947917,32053918.909085862,7938882.857209537,2.857214285714286
0.043320979817708334,-0.8292063802083334,24999724.457080055,6779094.123465592,2.971492857142857
0.0397301025390625,-0.7845060546875,19947041.150106106,6090637.638760975,3.0857714285714284
0.036166316731770835,-0.7451756998697917,16044295.057665365,5399900.222421836,3.20005
0.03391488444010417,-0.710083447265625,13562797.719496436,4814697.394433507,3.3143285714285717
0.03175419108072917,-0.677897998046875,11483007.011159334,4389945.753101316,3.428607142857143
0.030386564127604168,-0.6498732259114584,10231043.08466373,4001598.913040011,3.542885714285714
0.02896070963541667,-0.6237576171875,8998978.436757745,3657462.295738687,3.657164285714286
0.0277707763671875,-0.5997101725260416,7989956.351023001,3323727.420811798,3.771442857142857
0.0265474853515625,-0.5777341145833333,7127464.736988648,3075912.0606663586,3.8857214285714283
0.0257784912109375,-0.5575847330729167,6450525.42188544,2832019.164687872,4.0
