mmedia,emedia,chi,c,temperaturas
0.9992809488932292,-1.9971801432291667,-1117858.47215271,-4180175.448852539,1.0
0.9985658121744792,-1.9944227864583333,-994577.9761644955,-3149370.521762627,1.0892785714285713
0.9974054443359375,-1.9900216634114583,-876153.6276151048,-2231772.8053897982,1.1785571428571429
0.9956101969401042,-1.983338671875,-753173.3757462674,-1324026.951565292,1.2678357142857142
0.9930018636067708,-1.9738473795572917,-597626.9500450691,-302688.4758611783,1.3571142857142857
0.9893395670572916,-1.96090869140625,-424305.6772562153,669488.3180545415,1.446392857142857
0.9843176839192709,-1.9437368977864584,-194563.34969043196,1829656.8600389613,1.5356714285714284
0.9775746907552083,-1.9216017415364584,135875.1891368668,3113332.7227722593,1.62495
0.968351416015625,-1.892960498046875,636548.7389459766,4581417.826011801,1.7142285714285714
0.9562962890625,-1.857659716796875,1360164.7950735618,6177880.883612738,1.8035071428571428
0.9397365071614583,-1.813194970703125,2689718.090630751,8303761.505669916,1.892785714285714
0.9171003173828125,-1.758334912109375,5131309.062105617,10703267.23539441,1.9820642857142856
0.88383330078125,-1.689209716796875,11135191.29822425,14032174.466184111,2.0713428571428567
0.8248676025390625,-1.5964681477864584,44477547.223432705,19864897.362288516,2.1606214285714285
0.69161796875,-1.4680525390625,315474159.27315074,31929950.56125332,2.2499
0.6894871175130208,-1.465859228515625,360836850.8425785,32554226.577576436,2.25
0.6700944010416666,-1.46166484375,612643156.101899,34753435.16565266,2.252542372881356
0.6925254231770833,-1.4615379069010417,197751242.83327395,28092821.28795833,2.2550847457627117
0.6706052897135417,-1.4530676595052083,416238618.7714454,33211279.30489796,2.2576271186440677
0.6268484537760417,-1.4422679524739583,848633768.9814028,35561545.27326053,2.260169491525424
0.660469091796875,-1.4439023111979166,315788909.41469705,29781703.56868492,2.26271186440678
0.6521523681640625,-1.43945751953125,385929987.3887118,33856588.06490248,2.2652542372881355
0.60507099609375,-1.4276456380208333,791642264.4397994,35973845.746931456,2.2677966101694915
0.5682857991536459,-1.42095751953125,1202904863.7706718,38177286.39848512,2.2703389830508476
0.6116043294270833,-1.4225240071614584,640475457.7078166,33333186.968930043,2.272881355932203
0.5587422607421875,-1.4086327311197917,1036307587.7410554,37189296.7186956,2.2754237288135593
0.5591640787760417,-1.4033086751302084,913067618.2600896,39075346.70387735,2.2779661016949153
