mmedia,emedia,chi,c,temperaturas
0.99928734375,-1.9972011979166666,-12715.80295598507,-33300.414956092834,1.0
0.999038828125,-1.9962410416666667,-11603.365673752296,-22511.001683492264,1.036470588235294
0.9987201822916667,-1.9950136458333334,-10510.00773821745,-11534.846285120153,1.0729411764705883
0.9983408333333333,-1.9935708854166667,-9344.07384755882,-665.1407864317417,1.1094117647058823
0.9978683072916666,-1.9917713541666666,-7970.977246975506,11669.754066540374,1.1458823529411766
0.9973295572916666,-1.9897425520833334,-6432.9510649994245,24894.89736958296,1.1823529411764706
0.9966364583333334,-1.9871427604166667,-4800.608476639714,38482.30047733473,1.2188235294117646
0.995893125,-1.9844033854166667,-2789.0804967650097,53906.33230032858,1.255294117647059
0.9949754427083334,-1.9809904166666668,-988.1240216597834,67604.41361945361,1.291764705882353
0.9939464583333333,-1.97725234375,1747.71896557432,86745.65673942864,1.3282352941176472
0.9927346875,-1.9729044270833334,4448.575505228906,103580.21142283778,1.3647058823529412
0.9913933333333333,-1.9681266666666666,7880.671067802371,123980.28125278404,1.4011764705882355
0.9897067708333334,-1.96219734375,11570.919955405978,145014.12437413013,1.4376470588235295
0.9878656770833333,-1.9558177604166667,15664.386680053885,164603.51904400444,1.4741176470588235
0.9858436197916667,-1.9488885416666666,21333.5209802118,193544.78996199722,1.5105882352941178
0.9835135677083333,-1.9410768229166666,26480.860624127516,214019.4996992441,1.5470588235294118
0.9809174739583333,-1.9324802083333332,32989.26311671556,240898.32715924198,1.5835294117647059
0.9780645833333333,-1.9232361979166666,41121.89261883865,269004.32230332075,1.62
0.974459375,-1.9119334895833333,52304.82956411486,303388.61297237925,1.6564705882352944
0.9709575520833333,-1.9009314583333334,60918.86395465342,329145.23997701873,1.6929411764705882
0.966815390625,-1.8881669791666666,73395.98885662296,362865.75297978875,1.7294117647058824
0.9619658072916667,-1.8737856770833334,88784.90888322296,399269.27579623926,1.7658823529411767
0.9564994791666667,-1.8582892708333334,113004.38242251582,449768.5533823232,1.8023529411764707
0.9506727864583333,-1.84195875,135584.7961057323,487551.5414333484,1.8388235294117647
0.943265625,-1.8226190625,173279.48536613726,541007.9443594826,1.875294117647059
0.936005,-1.80337234375,208345.3607274936,592618.4634305333,1.911764705882353
0.926790546875,-1.7808199479166666,262909.43399049377,646009.9236172654,1.948235294117647
0.9163358333333333,-1.7565525,355283.46261679946,711484.9013374943,1.9847058823529413
0.904120078125,-1.73017671875,477939.199110352,800730.406973405,2.0211764705882356
