mmedia,emedia,chi,c,temperaturas
0.08865364583333334,-1.072039453125,116175289.74321954,12945301.706151001,2.540677966101695
0.08234165852864583,-1.0679572916666666,102357837.42474441,12734513.979030458,2.5466101694915255
0.0867702880859375,-1.0638330891927084,109656815.19290833,12946101.776083542,2.552542372881356
0.08218118489583333,-1.059236083984375,106276971.97958735,12601885.645311642,2.5584745762711867
0.0851375244140625,-1.053539501953125,104092883.12013496,12283219.962804815,2.564406779661017
0.07997918294270834,-1.0508609700520832,98137413.74458857,12406801.326721692,2.5703389830508474
0.08167684733072916,-1.0451966634114582,96024247.95385535,12004659.007278033,2.576271186440678
0.07785574544270833,-1.0410194173177083,94586237.73918325,11956652.887309227,2.5822033898305086
0.07939737955729166,-1.0367918294270833,91292360.53508435,11840336.174709141,2.588135593220339
0.07696356608072917,-1.0327406901041667,84318144.47822715,11723948.220538378,2.5940677966101697
0.0745040283203125,-1.02825712890625,82136987.92277333,11584944.436546188,2.6
0.0745124267578125,-1.02741455078125,82057707.64323696,11708912.172316337,2.601
0.0606744873046875,-0.9629203287760416,52386137.49320104,9876487.142975105,2.7009285714285713
0.05299093424479167,-0.907982861328125,38874549.87075848,8516589.955672968,2.8008571428571427
0.046304736328125,-0.8593479654947916,29111750.444132116,7549303.751404098,2.900785714285714
0.04261612955729167,-0.8170277180989584,24117134.231473945,6638445.779497708,3.000714285714286
0.039472574869791666,-0.77951318359375,19551565.163014784,5934075.37102881,3.1006428571428573
0.036105232747395834,-0.74456904296875,15825110.136796815,5396345.792351877,3.2005714285714286
0.03399903157552083,-0.7138834798177084,13882533.003665542,4823397.098443259,3.3005
0.033010538736979164,-0.6859358072916667,12439788.538933229,4408973.013045745,3.4004285714285714
0.03075947265625,-0.6600997395833333,10536217.918003006,4095340.0140753225,3.500357142857143
0.02938828125,-0.636373193359375,9341218.01915502,3781944.9583601337,3.6002857142857145
0.028339501953125,-0.6141368001302083,8528666.370444348,3539763.050594867,3.700214285714286
0.027379182942708333,-0.5938965657552083,7576470.104037675,3255899.512960591,3.8001428571428573
0.026451285807291666,-0.5748367838541667,7045303.04118754,3051978.1287496914,3.9000714285714286
0.0255111572265625,-0.5572768229166667,6307130.498024106,2853157.5788156986,4.0
