mmedia,emedia,chi,c,temperaturas
0.9992731111111112,-1.997156,4.676076987743727,188.48055288908654,1.0
0.9991366666666668,-1.996631111111111,7.828229111040855,226.5621257166509,1.0204081632653061
0.9990077777777778,-1.996124888888889,10.434059525555222,256.1447832608702,1.0408163265306123
0.9988742222222223,-1.9956084444444446,13.08693879949225,285.2497866490324,1.0612244897959184
0.998634888888889,-1.9946813333333333,18.12365618336356,342.0193742209322,1.0816326530612246
0.9984884444444444,-1.9941195555555555,20.785356199414515,368.3787000112462,1.1020408163265305
0.9981795555555556,-1.992953777777778,27.770016308743585,440.29505118404444,1.1224489795918366
0.9979388888888889,-1.9920435555555558,32.77228780857513,485.63210309897613,1.1428571428571428
0.9976664444444444,-1.9910173333333334,36.876145506731085,525.0394649874777,1.163265306122449
0.9973735555555555,-1.9898706666666668,42.25227817032019,583.3146434089776,1.183673469387755
0.9970006666666668,-1.9884955555555557,49.30230471546272,637.6080718553044,1.2040816326530612
0.996452,-1.9864968888888888,61.76044062214715,737.512643976824,1.2244897959183674
0.9960666666666668,-1.9850186666666667,67.39329690343632,796.1403741667524,1.2448979591836735
0.9956553333333333,-1.983485777777778,76.10234293196035,863.1332788502312,1.2653061224489797
0.995084,-1.9814275555555556,88.28784533341403,946.0413711173729,1.2857142857142856
0.994608,-1.9796786666666668,97.42297599993607,1006.0876942354166,1.3061224489795917
0.9939217777777778,-1.977168,110.03280281421704,1102.085708338871,1.3265306122448979
0.9933188888888889,-1.974996888888889,121.38015935287872,1176.5463389153904,1.346938775510204
0.9927542222222222,-1.9728595555555555,130.478820295687,1242.1947386012464,1.3673469387755102
0.9918442222222222,-1.9697173333333333,152.63576859185432,1369.8393231281893,1.3877551020408163
0.991014888888889,-1.9667275555555557,164.52716624714503,1455.7997754648443,1.4081632653061225
0.9901622222222223,-1.963743111111111,184.24646765424768,1546.9007128573865,1.4285714285714286
0.9891835555555555,-1.9603191111111111,203.65602119701936,1667.7862574544024,1.4489795918367347
0.9882604444444445,-1.9571324444444447,226.08399751984254,1776.2580156259176,1.4693877551020407
0.9869573333333334,-1.9526466666666666,253.9049941917978,1911.6726055836937,1.489795918367347
0.9858748888888889,-1.9488977777777776,271.790428107483,2015.6057852305794,1.510204081632653
0.98502,-1.9459528888888888,290.9043905184808,2080.5170348199476,1.530612244897959
0.9832295555555556,-1.940055111111111,337.0633876797025,2269.945077877878,1.5510204081632653
0.9817577777777778,-1.9352760000000002,375.575592816974,2406.546782721696,1.5714285714285714
0.980282,-1.9303880000000002,412.19220785752,2567.563569557763,1.5918367346938775
0.9784251111111111,-1.9247084444444447,470.5431768207412,2735.723182087719,1.6122448979591835
0.9765991111111112,-1.9186742222222222,509.8249639605114,2894.379690065131,1.6326530612244898
0.9750804444444445,-1.9136475555555554,537.9340825141535,2998.639881606568,1.6530612244897958
0.9731404444444445,-1.9075084444444446,604.1977851393357,3160.05694542074,1.6734693877551021
0.970588888888889,-1.899632888888889,667.9217477317417,3353.1076631473675,1.693877551020408
0.9681371111111112,-1.8927257777777777,782.6004410574722,3587.2329550603818,1.7142857142857142
0.9662397777777778,-1.8861733333333335,775.8696227688737,3716.638320178283,1.7346938775510203
0.9637771111111111,-1.878809777777778,844.7473945214158,3838.0928728032873,1.7551020408163265
0.9602426666666667,-1.8692084444444443,1051.9811887408127,4169.11954112087,1.7755102040816326
0.9570191111111112,-1.8597466666666669,1101.9424834993474,4338.878132208168,1.7959183673469385
0.9544540000000001,-1.8521826666666668,1185.0547201547936,4528.800280465365,1.816326530612245
0.9505791111111112,-1.8417595555555557,1395.6834345327866,4785.0624329684715,1.8367346938775508
0.9471462222222222,-1.8322822222222224,1481.3904700930905,5007.922521119111,1.8571428571428572
0.9432240000000001,-1.82172,1682.1991405604206,5304.891694161063,1.8775510204081631
0.9387437777777778,-1.8110591111111112,1963.9924258377582,5577.352167000548,1.8979591836734693
0.9336706666666668,-1.798832,2381.3476323214754,5929.863801664834,1.9183673469387754
0.9299644444444445,-1.7882888888888888,2446.883979519099,6033.959644225693,1.9387755102040816
0.923034888888889,-1.7731426666666668,3093.9408185179086,6673.163378076946,1.9591836734693877
0.916362,-1.7583680000000002,3557.323923935818,6940.24016899632,1.9795918367346939
0.9115435555555556,-1.7453222222222224,3612.0153847901747,7124.891820987614,2.0
0.9117751111111112,-1.746805777777778,3756.9844902715886,7206.038124987572,2.0
0.9115444444444445,-1.7460484444444444,3624.705108700547,7156.183101857472,2.0025062656641603
