mmedia,emedia,chi,c,temperaturas
0.9992689331054687,-1.99713515625,-438953471.06347656,-1749915230.1035156,1.0
0.9983105102539063,-1.9934516845703125,-394049211.182666,-1407012651.8963082,1.1111111111111112
0.99659970703125,-1.98700283203125,-355385205.20294744,-1141000373.4859245,1.2222222222222223
0.9938093383789063,-1.976756103515625,-322380012.9067383,-935922762.3988037,1.3333333333333333
0.98945107421875,-1.9612976318359374,-292179940.7783203,-764084543.7234998,1.4444444444444444
0.9829557983398437,-1.9392331298828125,-263699495.60637555,-620883632.6668526,1.5555555555555556
0.9736140258789062,-1.909057373046875,-231952424.05078128,-483157472.2769533,1.6666666666666665
0.9602568969726563,-1.86899228515625,-201327873.64782715,-378836880.99664307,1.7777777777777777
0.9406886067708333,-1.8157388671875,-18803786.553653494,10897530.093466155,1.8888888888888888
0.9115938883463541,-1.7457780436197916,42253299.34448242,85713206.609375,2.0
0.8688653238932291,-1.6621544921875,192685943.12127975,165852864.61743551,2.1
0.8611753662109375,-1.6493805013020832,235334426.5472448,176018184.4508245,2.1125000000000003
0.8531581298828125,-1.636442041015625,280536526.8306526,191548873.3447232,2.125
0.84570810546875,-1.6243673502604166,325044466.62851787,202140032.9870729,2.1375
0.8364579467773438,-1.6099279296875,385329089.92619,221845794.13703352,2.15
0.8243251912434896,-1.5947696207682291,603051246.0153992,244286913.57713252,2.1625
0.8111712972005208,-1.578462882486979,792686368.5578303,264547735.15284377,2.1750000000000003
0.8011242065429688,-1.5640994873046874,712256809.5915178,267744505.75224486,2.1875
0.7794741414388021,-1.543512451171875,1418004002.241433,319239817.38886553,2.2
0.7671816284179688,-1.5282153076171876,1276688596.6381974,304186144.44085354,2.2125
0.7451740600585938,-1.5091506917317707,2096979832.377765,340412634.5758111,2.225
0.7021589762369792,-1.4840041259765624,6908393261.408868,451860673.2756468,2.2375000000000003
0.6875882975260417,-1.4651292724609375,5019432255.164279,441884278.67399687,2.25
0.653579248046875,-1.4426974283854166,7423275088.868158,494891761.70980734,2.2625
0.5434738688151042,-1.409064217122396,25436269418.93619,579417855.5918669,2.275
0.3445754150390625,-1.369370849609375,60262080897.287506,558492333.5412374,2.2875
0.26386573893229165,-1.3453614013671875,57250934153.78632,543433884.7584252,2.3000000000000003
0.22809092610677084,-1.3232110107421875,25350146281.774548,365833046.7357561,2.3125
0.14238348795572917,-1.3003285074869793,19573948393.244648,364374025.1174268,2.325
0.148721826171875,-1.2827322428385417,15705577018.366634,333355731.2880694,2.3375
0.1308238566080729,-1.264713037109375,14004696404.08022,289477290.2520583,2.35
0.08234669596354166,-1.2479285319010416,6326175635.400923,281922665.3248439,2.3625000000000003
0.09637781575520833,-1.2333070556640624,8613773616.015175,300513720.6933864,2.375
0.07435914306640624,-1.2173625,6047955295.246382,271306208.43418485,2.3875
0.07726643880208334,-1.2047916341145832,5988593157.613037,259628275.1500447,2.4000000000000004
0.07232403971354166,-1.1889784342447918,5175250855.023136,259306657.94971004,2.4125
0.06464088948567709,-1.176997412109375,4317980561.29746,241857902.73939842,2.4250000000000003
0.06980060628255208,-1.1638570556640624,4390559155.526033,242097723.17767912,2.4375
0.05736360270182292,-1.1512832763671874,3728487622.6092696,216270196.22260252,2.45
0.057320332845052085,-1.1401993082682291,3288588504.4343944,226684041.56349036,2.4625000000000004
0.05460208740234375,-1.1275015299479167,2689131066.0504875,214812703.11208677,2.475
0.05276742757161458,-1.1169100423177083,2484997164.3629246,210432899.74558717,2.4875000000000003
0.04972950439453125,-1.1061543375651042,2468203626.9466257,196448451.47093755,2.5
0.04439334716796875,-1.095563134765625,1900303918.6453185,201133955.53219596,2.5125
0.04886741536458333,-1.0856795084635418,2190879728.01546,192279169.26664662,2.5250000000000004
0.045307600911458336,-1.074189892578125,2037386252.8447042,183400809.56344485,2.5375
0.042799080403645835,-1.065471484375,1880186617.050606,186876269.64013237,2.5500000000000003
0.04011631266276042,-1.055543302408854,1632959254.2707405,179894935.32465795,2.5625
0.039689766438802086,-1.0460248697916668,1585336076.8197567,177108625.64891836,2.575
0.04005200602213542,-1.0374488362630208,1559715772.739984,171548614.59018874,2.5875000000000004
0.0371697021484375,-1.0284308430989584,1402277978.7344246,167238602.567377,2.6
0.0203813720703125,-0.816736328125,352673626.376547,76116300.66075303,3.0
0.01930054931640625,-0.7749826416015625,297475747.49338484,69450982.21462637,3.111111111111111
0.0180914794921875,-0.7381630126953125,253074352.05186525,59396131.81787284,3.2222222222222223
0.01700234375,-0.704291650390625,218119174.18187985,59370062.57989013,3.3333333333333335
0.01623143310546875,-0.6740540283203125,183565749.61412436,52215104.79744151,3.4444444444444446
0.0152764404296875,-0.646249658203125,159251143.51116288,46692070.48020458,3.5555555555555554
0.014648046875,-0.621332861328125,145828779.06701222,46946887.74323671,3.6666666666666665
0.01379359130859375,-0.598587060546875,128216327.8292582,41220648.91302849,3.7777777777777777
0.0131533447265625,-0.576814208984375,110282045.72122434,41284851.061594,3.888888888888889
0.012806103515625,-0.55738955078125,101297780.52694014,38125327.65066528,4.0
